Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
tradeItemVariant/tradeItemVariantValue|N|tradeItemVariant|100|text||70|1||||||||||N|en|Variant Value|The variant value for a variant type (e.g. Grape).|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemWasteManagement/wasteDirectiveName|N|tradeItemWasteManagement|100|text||200|1||||||||||N|en|Waste Directive Name|The name of a waste directive for example WEEE.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
doesTradeItemContainHumanBloodDerivative|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Does Trade Item Contain Human Blood Derivative?|IM: doesTradeItemContainHumanBloodDerivative, GDSN: doesTradeItemContainHumanBloodDerivative<br>The use of this attribute indicates that the trade item is a product that contains blood, blood components or blood products used in the manufacturing.|Horizontal|Dropdown|Right|200|Left|20|||Active||Added IM 6.32|doesTradeItemContainHumanBloodDerivative|||
doesTradeItemContainLatex|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Does Trade Item Contain Latex?|IM: doesTradeItemContainLatex, GDSN: doesTradeItemContainLatex<br>An indication that a trade item is made from or contains latex which refers generically to a stable dispersion (emulsion) of polymer microparticles in an aqueous medium.|Horizontal|Dropdown|Right|200|Left|20|||Active||Added IM 6.33|doesTradeItemContainLatex|||
isTradeItemConsideredGeneric|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Is Trade Item Considered Generic?|"IM: isTradeItemConsideredGeneric, GDSN: isTradeItemConsideredGeneric <br>An indication that the trade item is being produced by someone other than the Brand Innovator of the product. A value of no indicates that it is not considered a ""Generic Substitution"" of another product."|Horizontal|Dropdown|Right|200|Left|20|||Active||Added IM 6.34|isTradeItemConsideredGeneric|||
isTradeItemImplantable|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Is Trade Item Implantable?|IM: isTradeItemImplantable, GDSN: isTradeItemImplantable<br>Implantable devices are defined as devices that are partly or totally inserted into the human body, as determined by local regulations.|Horizontal|Dropdown|Right|200|Left|20|||Active||Added IM 6.35|isTradeItemImplantable|||
manufacturerDeclaredReusabilityType|N|||text||60|1||ManufacturerDeclaredReusabilityTypes||||||||N|en|Manufacturer Declared Reusability Type|IM: manufacturerDeclaredReusabilityType, GDSN: manufacturerDeclaredReusabilityType<br>Determines if the product is intended for single or multiple uses, including the number of validated cycles and the number of times a product can be used according to the manufacturer specifications.It is suggested that medical providers consult the device manufacturer’s Instruction For Use (IFU) for full reusability instructions.|Horizontal|Dropdown|Right|200|Left|20|||Active||Added IM 6.36|manufacturerDeclaredReusabilityType|||
maximumCyclesReusable|N|||integer||10|1||||||||||N|en|Maximum Reusable Cycles |IM: maximumCyclesReusable, GDSN: maximumCyclesReusable<br>Maximum number of times this Trade Item can be reused.|Horizontal|Integer|Right|200|Left|20|||Active||Added IM 6.37|maximumCyclesReusable|||
maximumReusableDays|N|||integer||10|1||||||||||N|en|Maximum Reusable Days|IM: maximumReusableDays, GDSN: maximumReusableDays<br>Maximum number of days this product can be reused.|Horizontal|Integer|Right|200|Left|20|||Active||Added IM 6.38|maximumReusableDays|||
nutritionalProgramCode|Y||100|text||35|1||NutritionalProgramCodes||||||||N|en|Nutritional Program Code|"IM: nutritionalProgramCode GDSN: nutritionalProgramCode<br>Programs designed to encourage people to eat a certain way in order to benefit their nutrition for example ""5 a Day""."|Horizontal|Multi_Select_List|Right|200|Left||||Active||Added IM 6.42|nutritionalProgramCode|||
manufacturerPreparationTypeCode|Y||100|text||80|1||FNBPreparationType||||||||N|en|Manufacturer Preparation Type Code|IM: manufacturerPreparationTypeCode GDSN: manufacturerPreparationTypeCode<br>States how the product or a component of the product has been prepared during the manufacturing process|Horizontal|Multi_Select_List|Right|200|Left||||Active||Added IM 6.41|manufacturerPreparationTypeCode|||
productActivityDetails|N||||||||||||||||N|en|Product Activity Details Link|Product Activity Details Link|Horizontal|FLEX_POPUP|Left|200|Left||||Active||PI_1SYNC_ATTR||||
safetyDataSheetInformation|N||||||||||||||||N|en|Safety Data Sheet Information Link|Safety Data Sheet Information Link|Horizontal|FLEX_POPUP|Left|200|Left||||Active||MJR3, PI_1SYNC_ATTR||||
isTradeItemReconditioned|N|||text||60|1|N|NonBinaryLogicCodes||||||||N|en|Is Trade Item Reconditioned?|IM: isTradeItemReconditioned, GDSN: isTradeItemReconditioned<br>An indicator whether or not this item is a remanufactured (or rebuilt) or reconditioned part.|Horizontal|Dropdown|Right|200|Left||||Active||Added IM 6.23|isTradeItemReconditioned|||
contentsDescription|N||50|text||70|1|Y|||||||||N|en|Content Description|descriptionOfContents<br>Qualifier: FFC013<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Text|Left|200|Left|30|||Active||PIMJR3 Update|descriptionOfContents||Hub|
numberOfUniqueGtins|N|||integer||6|1||||||||||N|en|Number Of Unique Gtin|number Of Unique Gtin|Horizontal|Integer|Left|200|Left||||Active||place holder for attributes needed in PI||||
isOneTimeBuy|N|||text||60|1|N|NonBinaryLogicCodes||||||||N|en|Is One Time Buy?|IM: isOneTimeBuy, GDSN: isOneTimeBuy<br>An indicator whether or not the item will only be available for order once then discontinued.|Horizontal|Dropdown|Right|200|Left||||Active||Added IM 6.25|isOneTimeBuy|||
canTradeItemBeBackOrdered|N|||text||60|1|N|NonBinaryLogicCodes||||||||N|en|Can Trade Item Be Back Ordered?|IM: canTradeItemBeBackOrdered, GDSN: canTradeItemBeBackOrdered<br>An indicator whether or not a customer’s order will be processed or will remain valid when it cannot be filled due to insufficient stock.|Horizontal|Dropdown|Right|200|Left||||Active||Added IM 6.24|canTradeItemBeBackOrdered|||
brandDistributionType|N|||text||80|1|N|BrandDistributionType||||||||N|en|Brand Distribution Type|brandDistributionType<br>Any restrictions imposed on the Trade Item on how it can be sold to the consumer. |Horizontal|Dropdown|Left|200|Left||||Active||PI 1.3.2|brandDistributionType|||
languageSpecificBrandName|N|||text||70|1|Y|||||||||N|en|Language Specific Brand Name| The recognisable name used by a brand owner to uniquely identify a line of trade item or services expressed in a different language than the primary brand name (brandName).|Horizontal|Text|Left|200|Left||||Active|O|PI1571_06|languageSpecificBrandName||Hub|
notSignificantSourceOfNutrient|N|||text||10|1||||||||||N|en|Not Significant Source Of Nutrient|This will allow for the population of nutrient information where the listed nutrient is in such a trace amount that a statement is placed on the packaging that it is not of significance.|Horizontal|Text|Left|200|Left||||Active||IM6815; PI_1SYNC_Attr||||
isTradeItemNonPhysical|N|||boolean|||||||||||||N|en|Is Trade Item Non Physical?|An indicator that the trade item is not a physical item and as such has no dimensional manifestation.|Horizontal|Boolean|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
doPackagingMaterialContainLatex|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Does Packaging Material Contain Latex|An indication that that a packaging material is made from or contains latex which refers generically to a stable dispersion (emulsion) of polymer microparticles in an aqueous medium.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
numberOfPackagesForSerPiecesGTIN|N|||integer||10|1||||||||||N|en|Number of Packages for Ser Pieces GTIN|The total number of separately packaged components comprising a single trade item.|Horizontal|Integer|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
contextIdentification|N|||text||80|1||TradeItemContextCode||||||||N|en|Context Identification|The unique identifier established for the context managed by GS1.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
irradiatedCode|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Is Trade Item Irradiated|Indicates if radiation has been applied.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
doesTradeItemHaveAutoReaderTracker|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Has Auto Reader Tracker?|Indication that the trade item has a device that identifies that the product has a limited number of reuses and is self tracked.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
isDiscountingIllegal|N|||text||60|1||NonBinaryLogicCodes||||||||N|en|Is Discounting Illegal?|An indicator whether or not the product is not legal to discount within a given target market|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
languageSpecificSubbrandName|Y|||text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Language Specific Sub-Brand Name|A second level of brand expressed in a different language than the primary sub-brand name (subBrand).|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
ripeningTimePeriod|N|||float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Ripening Time Period|The period of time for ripening the cheese.|Horizontal|Float|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
surfaceOfCheeseAtEndOfRipeningCode|N|||text||80|1||SurfaceOfCheeseAtEndOfRipeningCode||||||||N|en|Surface of Cheese at End of Ripening|The representation of whether or not a cheese contains a rind at the end of the maturing process. A Rind is the outside shell of cheese that forms during the cheese making process.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
healthClaimDescription|Y||25|text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Health Claim Description|A description of health claims according to regulations of the target market.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
builtInProductType|Y||100|text||70|1||||||||||N|en|Built-In Product Type|The type of product that the trade item is combined with for example a VCR in the case that a television is combined with a VCR.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
detachableSpeakerTypeCode|N|||text||80|1||DetachableSpeakerTypeCode||||||||N|en|Detachable Speaker Type Code|The type of detachable speakers available on the unit for example wireless.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
fixedSpeakerLocationCode|N|||text||80|1||FixedSpeakerLocationCode||||||||N|en|Fixed Speaker Location Code|The location of speakers that cannot be detached available on the unit.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
totalAudioPowerOutput|N|||float|38|53|15|||M|uom|text||3|1|PowerUOM|N|en|Total Audio Power Output|The total audio power output of the product expressed in Watts.|Horizontal|Float|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
availableBrightnessValues|N|||integer||10|1||||||||||N|en|Available Brightness Values|The monitor brightness as a measurement.|Horizontal|Integer|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
multiPictureDisplayCapabilityTypeCode|N|||text||80|1||MultipictureDisplayCapabilityTypeCode||||||||N|en|Multi Picture Display Capability Type Code|The type of ability to simultaneously display multiple viewing windows on the same screen expressed as a code for example PICTURE_AND_TEXT.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
aspectRatioDescriptionCode|N|||text||80|1||MOVAspectRatioDescriptionCode||||||||N|en|Aspect Ratio Description Code|A code that indicates the aspect ratio description for example ANAMORPHIC.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
audioVisualItemInstallationOptionTypeCode|N|||text||80|1||AudioVisualItemInstallationTypeCode||||||||N|en|Audio Visual Item Installation Option Type Code|The way that the unit can be mounted or placed expressed as a code for example CEILING_MOUNT.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
vESAWallMountTypeCode|N|||text||80|1||VESAWallMountTypeCode||||||||N|en|VESA Wall Mount Type Code|The type of VESA wall mount the television is compatible with.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
clothingCut|Y|||text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Clothing Cut|Supplemental information to indicate the clothing cut or silhouette make of the garment.Allows for the representation of the same value in different languages.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
collarType|Y|||text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Collar Type|A code that identifies the type of collar on the garment.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
sleeveType|Y|||text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Sleeve Type|A free text description of the garment sleeve type.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
standardTypeHangerAgencyCode|N|||text||80|1||HangerStandardAgencyCode||||||||N|en|Hanger Standard Agency Code|A code that identifies the agency that specifies industry standards for hangers.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
informationProviderAddress|N|||text||500|1||||||||||N|en|Information Provider Address|The address associated with the party. This could be the full company address.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
nonMarkedTradeItemComponents|Y|||text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Non Marked Trade Item Components|This attribute indicates a non-saleable part of the trade item. It is used to specify components of a trade item that cannot be sold separately.|Horizontal|Text|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
numberOfPiecesInSet|N|||integer||10|1||||||||||N|en|No. of pieces in Set|The total number of separately packaged components comprising a single trade item.|Horizontal|Integer|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
rawMaterialUsedInPreparationWeight|N|||float|38|53|15|||M|uom|text||5|2|MassUOM|N|en|Weight of Raw Materials Used in Preparation|The weight of the raw materials (meat) used to produce the finished food product.|Horizontal|Float|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
organicProductPlaceOfFarmingCode|N|||text||80|1||OrganicProductPlaceOfFarmingCode||||||||N|en|Organic Product Place Of Farming|Indication of the place where the agricultural raw materials of which the product is composed have been farmed.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
growingMethodCode|Y||100|text||80|1||GrowingMethodCodes||||||||N|en|Growing Method Code|The process through which fresh produce is grown and cultivated.|Horizontal|Multi_Select_List|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
maturationMethodCode|N|||text||80|1||MaturityAtTimeofSale||||||||N|en|Maturation Method Code|The method of maturity for the item or ingredient for example tree ripened or jet fresh.|Horizontal|DropDown|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
sourceAnimalCode|Y||100|text||80|1||SourceAnimalCodeList||||||||N|en|Source Animal Code|The source of raw material used to produce the food product for example a goat for milk.|Horizontal|Multi_Select_List|Right|200|Left||||Active||MJR: New MJR3 Attribute||||
